Labels,Text,Text_Tag,Label_Text
1,You might be surprised to know that 137 billion gallons flows (into Lake Erie) every day. You might be surprised to know that only 86.3 billion gallons flow out. ... Leaving us a net surplus of approximately 50 billion gallons a day.,"environment,water",False
1,"San Antonio has seen 67% growth in water customers in the last 25 years, 0% more water used.","city-budget,city-government,water",False
5,"Despite what Donald Trump claims, there werent 15,000 people who turned out in Phoenix to see Trump speak.","elections,pundits",True
1,Abortion services are well over 90 percent of what Planned Parenthood does.,"abortion,federal-budget",False
1,For the last decade the climate has been cooling.,"cap-and-trade,climate-change,environment,pundits",False
5,Accidents are down 50 percent and injury accidents are down 60 percent in the rebuilt Marquette Interchange in Milwaukee.,"public-safety,state-budget,transportation",True
1,"Says $57,000 is the mean [income] in our state for a family.","families,income",False
1,The Muslim Brotherhood has openly stated they want to declare war on Israel.,"foreign-policy,israel,pundits,terrorism",False
1,Says the Medicaid fraud rate in Virginia was fact-checked and found to be 0.47 percent.,"health-care,medicaid",False
1,The presence of gorillas calls into question the concept of evolution.,science,False
5,"Says Milwaukee County spent over $170,000 in salaries in 2010 for employees to participate in union activities such as collective bargaining.","county-government,state-budget,unions",True
5,"The U.S. has 5 percent of the worlds population, 25 percent of the worlds known prison population.",criminal-justice,True
5,There have been at least four incidents where bullets from Mexico have crossed the border.,"crime,immigration,public-safety",True
5,On oil drilling,"energy,environment",True
5,"George Allen voted to add $3 trillion to the federal debt, voted to raise the debt ceiling four times and voted for the No Child Left Behind Act while he was a senator.","deficit,education,federal-budget",True
5,"The Senate immigration bill is filled with things like rewards for au pair agencies, Alaskan seafood processors and Vegas casinos.","federal-budget,immigration",True
1,Assertions that it makes no difference whether children are raised by heterosexual or homosexual parents have been shattered by the latest and best social science and research.,"children,diversity,families,gays-and-lesbians,marriage",False
5,"Says under Wisconsin law, he cannot remove his name from the ballot for re-election to Congress.",elections,True
1,Under Gov. Romneys definition ... Donald Trump is a small business.,"debates,small-business,taxes",False
5,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.,"foreign-policy,nuclear",True
5,"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.","medicare,message-machine-2012",True
5,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,environment,True
1,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,environment,False
5,Social Security ... is solid through about 2040 without any changes whatsoever.,federal-budget,True
1,"If youre from Guatemala and you are found illegally in Mexico, you are automatically jailed.",immigration,False
1,On oil drilling off Virginias coast.,"energy,environment",False
5,Says Texas has the 15th largest economy in the world.,"economy,states",True
1,Six institutions in our country now control two thirds of the capital.,"economy,financial-regulation",False
1,Says President Barack Obama wants to raise the lowest (income) tax rate from 10 to 15 percent.,"federal-budget,income,taxes",False
5,All travelers -- even babies -- arriving in the U.S. by air must have a passport.,homeland-security,True
5,Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined.,campaign-finance,True
5,"Right now we are spending at an all-time high, close to 25 percent of our GDP [is] being spent on the federal government. But our revenues are at an almost all-time low of about 15 percent [of GDP].","deficit,economy,federal-budget,taxes",True
5,"According to a recent poll, there are more young Republicans enrolled in their parents (health insurance) plans than young Democrats.",health-care,True
5,"[Tailpipe emissions rules], if fully implemented with all the regulations that go with it, they will keep the temperature from rising nearly five one-hundredths of a degree Fahrenheit. By 2050.","climate-change,environment,transportation",True
5,Michael Thurmond authored major legislation that has provided more than $250 million in tax relief to Georgias senior citizens and working families.,taxes,True
1,Says President Barack Obamas parents were communists.,elections,False
1,None of $400 million the City of Austin proposes to spend on road projects will be used to add new lanes to congested roadways.,"corrections-and-updates,transportation",False
1,"John McCain accused Barack Obama ""of letting infants die.""",abortion,False
1,Sherrod Brown voted six times to raise his own pay.,"congress,job-accomplishments,message-machine-2012,voting-record",False
1,"The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job.","economy,jobs",False
5,The changes to Georgias tax and fee structure is an overall tax cut.,"state-budget,state-finances,taxes",True
1,Gun homicide is down 49 percent in the past 12 years.,guns,False
1,Theres no money in Social Security.,"economy,federal-budget,social-security,taxes",False
1,"Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.","message-machine-2012,new-hampshire-2012",False
1,On support for gay marriage,marriage,False
5,A Republican-led softening of firearms training rules means that untrained individuals would be allowed to carry guns with a state permit.,"guns,market-regulation",True
1,The study that states that more than 70 percent of the traffic on the Sellwood Bridge is to/from Clackamas County has been thoroughly debunked by The Oregonian.,transportation,False
