Labels,Text,Text_Tag,Label_Text
1,"An annual income of $500,000 in Manhattan, believe it or not, is middle class.",economy,False
2,Says Romney and Ryan both backed proposals that would outlaw abortions even in cases of rape or incest.,"abortion,corrections-and-updates,message-machine-2012",Half-True
2,"Seventy-four percent of Rhode Islanders support [a] national popular vote [for president] because they, as I, believe in one person-one vote.","elections,history,polls",Half-True
1,"When I was speaker, we had four consecutive balanced budgets.","federal-budget,history,job-accomplishments",False
1,The Congressional Budget Office has found that (the stimulus) bill will lead to a real 0.1 to 0.3 percent reduction in gross domestic product by 2019.,"federal-budget,stimulus",False
1,Any Floridian who has ever requested an absentee ballot henceforth gets one automatically.,elections,False
1,Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,"health-care,message-machine",False
2,The medical marijuana ballot initiative doesnt require a physician writing a prescription and can be for conditions like having a back that needs to be scratched.,"florida-amendments,health-care,marijuana",Half-True
1,Says Milwaukee County Executive Chris Abele once proposed a plan to end county funding to homeless shelters.,county-budget,False
1,"Without the financial resources provided by hunters to protect habitat and stop poachers, there would be no infrastructure for wildlife management.","corrections-and-updates,environment,sports",False
1,"Health care reform ""establishes a new board of federal bureaucrats (the 'Health Benefits Advisory Committee') to dictate the health plans that all individuals must purchase.""",health-care,False
2,The United States still ranks 20th in the world in access to broadband -- over 50 percent below the best nations.,"economy,infrastructure,technology",Half-True
2,"When union membership goes down, so do (middle class) wages.","income,unions",Half-True
2,"The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.","economy,job-accomplishments,taxes",Half-True
2,Secretary of State A. Ralph Mollis wrongly takes credit for small-business program,"candidates-biography,small-business",Half-True
2,Our school test scores are right at the bottom.,education,Half-True
2,"There was a report that came out from the FBI a warning, not a report ... saying that, in fact, al-Qaida was planning to attack malls during the Christmas holidays.",terrorism,Half-True
1,Dan Branch once lobbied for the AFL-CIO.,"candidates-biography,economy,labor",False
1,"Obamas Justice-designate Sotomayor threw out (the New Haven firefighters) lawsuit in a sneaky, unsigned opinion -- the judicial equivalent of talk to the hand.","legal-issues,pundits,sotomayor-nomination,supreme-court",False
2,"29 mass shootings have been committed by concealed carriers since 2007, while during this period only one (1) licensed civilian meaningfully intervened in a mass shooting.",guns,Half-True
1,Says Mitt Romney and Bain Capital are to blame in a womans premature death when they closed the plant where her husband worked.,"economy,message-machine-2012",False
2,Another great endorsement! Barrow Journal explains the difference between me and Jody Hice.,elections,Half-True
2,"Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.",stimulus,Half-True
1,On resigning from the Texas Railroad Commission.,elections,False
2,"If you like your health care plan, you can keep your health care plan.",health-care,Half-True
2,Says The idea of one casino per tribe is a false one.,gambling,Half-True
1,The 2013 immigration bill expanded President Obamas ability to bring Syrian refugees to this country without mandating any meaningful background checks.,immigration,False
1,"We were promised (the stimulus) would provide 'green jobs' for Americans, but 80% of the $2 billion they spent on alternative energy went to purchase wind turbines built in China!","energy,stimulus",False
2,Says Marco Rubio wanted to cut Social Security and Medicare because he said theyre bankrupting our country.,"medicare,social-security",Half-True
2,"The FL Guard has defended our freedom in Afghanistan, Iraq, and put their lives at risk; now the fed govt is going to cut their pay 20%.","afghanistan,federal-budget,iraq,military",Half-True
1,Federal employees are making twice as much as their private counterparts.,economy,False
1,Latinos now make up the majority population in Texas.,"education,legal-issues,population,states",False
2,"My opponent here has accepted money from Freddie Mac, Fannie Mae (and) hosted subprime mortgage seminars.","economy,housing",Half-True
2,"The labor market is weak because if you count the unemployed, underemployed, and those whove stopped looking for work, the unemployment rate actually went up last month to 13.5 percent.","jobs,pundits,workers",Half-True
2,"Just like the U.S. Chamber of Commerce, the AFL-CIO receives dues from foreign entities associated with it.","campaign-finance,corporations,abc-news-week,transparency",Half-True
2,"Says Obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",energy,Half-True
2,Says Bernie Sanders fundamentally changed the lives of Immokalee farm workers in Florida for the better.,"agriculture,human-rights,poverty,workers",Half-True
1,Says President Barack Obama carried Congressional District 13 by 8.2 points in 2008 and 5.6 points in 2012.,elections,False
2,Says he never donates to Democrats while Paul Workman contributes to Democrat Kirk Watson and other Democrats running against Republicans.,elections,Half-True
2,"Hospitals have already begun layoffs, a direct result of Republican inaction on Medicaid expansion.","health-care,medicaid,state-budget",Half-True
2,On whether the Iraq War was a mistake.,"foreign-policy,iraq",Half-True
1,"We are not producing jobs. We created 80,000 jobs last month. We dont talk about the jobs that we lost. The net of it all is that we lost jobs.","economy,jobs,taxes",False
2,On hearings about automatic citizenship provision in U.S. Constitution.,immigration,Half-True
2,"Of all the people in federal prison for possession of illegal substances, 77 percent of them are not citizens of the United States.","crime,criminal-justice,drugs",Half-True
